nivel,seccion,pagina_pdf,uso_grupo,codigo_actividad,actividad,distrito,sector,compatibilidad,compatibilidad_desc,confianza_color,fuente,nota
Ciudad - area urbana,G-P,31,Industrial,2.1.9,Papel,G2,G - Progreso,NP,No permitida,92,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,31,Industrial,2.1.9,Papel,G3,G - Progreso,COND,Condicionada,97,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,31,Industrial,2.1.9,Papel,G4,G - Progreso,NP,No permitida,92,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,31,Industrial,2.1.9,Papel,G5,G - Progreso,COND,Condicionada,100,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,31,Industrial,2.1.9,Papel,H1,H - Portales,COND,Condicionada,100,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,31,Industrial,2.1.9,Papel,H2,H - Portales,NP,No permitida,101,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,31,Industrial,2.1.9,Papel,H3,H - Portales,COND,Condicionada,94,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,31,Industrial,2.1.9,Papel,H4,H - Portales,COND,Condicionada,97,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,31,Industrial,2.1.9,Papel,I1,I - Anahuac-Villas del Rey,COND,Condicionada,94,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,31,Industrial,2.1.9,Papel,I2,I - Anahuac-Villas del Rey,COND,Condicionada,97,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,31,Industrial,2.1.9,Papel,I3,I - Anahuac-Villas del Rey,COND,Condicionada,100,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,31,Industrial,2.1.9,Papel,I4,I - Anahuac-Villas del Rey,COND,Condicionada,100,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,31,Industrial,2.1.9,Papel,I5,I - Anahuac-Villas del Rey,COND,Condicionada,94,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,31,Industrial,2.1.9,Papel,I6,I - Anahuac-Villas del Rey,COND,Condicionada,97,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,31,Industrial,2.1.9,Papel,I7,I - Anahuac-Villas del Rey,COND,Condicionada,94,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,31,Industrial,2.1.9,Papel,I8,I - Anahuac-Villas del Rey,COND,Condicionada,97,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,31,Industrial,2.1.9,Papel,J1,J - Lagunas,NP,No permitida,92,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,31,Industrial,2.1.9,Papel,J2,J - Lagunas,NP,No permitida,106,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,31,Industrial,2.1.9,Papel,J3,J - Lagunas,NP,No permitida,97,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,31,Industrial,2.1.9,Papel,K1,K - Campestre,COND,Condicionada,100,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,31,Industrial,2.1.9,Papel,K2,K - Campestre,COND,Condicionada,94,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,31,Industrial,2.1.9,Papel,K3,K - Campestre,NP,No permitida,101,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,31,Industrial,2.1.9,Papel,K4,K - Campestre,COND,Condicionada,94,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,31,Industrial,2.1.9,Papel,K5,K - Campestre,NP,No permitida,101,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,31,Industrial,2.1.9,Papel,K6,K - Campestre,NP,No permitida,92,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,31,Industrial,2.1.9,Papel,K7,K - Campestre,COND,Condicionada,100,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,31,Industrial,2.1.9,Papel,K8,K - Campestre,C,Compatible,160,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,31,Industrial,2.1.9,Papel,K9,K - Campestre,C,Compatible,148,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,31,Industrial,2.1.9,Papel,L1,L - Palaco,COND,Condicionada,94,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,31,Industrial,2.1.9,Papel,L2,L - Palaco,COND,Condicionada,97,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,31,Industrial,2.1.9,Papel,L3,L - Palaco,COND,Condicionada,94,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,31,Industrial,2.1.9,Papel,L4,L - Palaco,COND,Condicionada,97,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,31,Industrial,2.1.9,Papel,M1,M - Nuevo Mexicali,COND,Condicionada,100,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,31,Industrial,2.1.9,Papel,M2,M - Nuevo Mexicali,COND,Condicionada,100,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,31,Industrial,2.1.9,Papel,M3,M - Nuevo Mexicali,COND,Condicionada,100,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,31,Industrial,2.1.9,Papel,M4,M - Nuevo Mexicali,COND,Condicionada,97,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,31,Industrial,2.1.9,Papel,M5,M - Nuevo Mexicali,NP,No permitida,92,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,31,Industrial,2.1.9,Papel,N1,N - Pueblas,COND,Condicionada,97,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,31,Industrial,2.1.9,Papel,N2,N - Pueblas,NP,No permitida,92,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,31,Industrial,2.1.9,Papel,N3,N - Pueblas,COND,Condicionada,100,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,31,Industrial,2.1.9,Papel,O1,O - Condesa,COND,Condicionada,100,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,31,Industrial,2.1.9,Papel,O2,O - Condesa,COND,Condicionada,100,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,31,Industrial,2.1.9,Papel,O3,O - Condesa,COND,Condicionada,94,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,31,Industrial,2.1.9,Papel,O4,O - Condesa,COND,Condicionada,97,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,31,Industrial,2.1.9,Papel,P1,P - Reservas Integrales de Ocupacion Condicionada,COND,Condicionada,100,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,31,Industrial,2.1.9,Papel,P2,P - Reservas Integrales de Ocupacion Condicionada,COND,Condicionada,100,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,31,Industrial,2.1.9,Papel,P3,P - Reservas Integrales de Ocupacion Condicionada,COND,Condicionada,100,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,31,Industrial,2.1.10,Impresión e industrias conexas,G1,G - Progreso,C,Compatible,158,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,31,Industrial,2.1.10,Impresión e industrias conexas,G2,G - Progreso,NP,No permitida,102,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,31,Industrial,2.1.10,Impresión e industrias conexas,G3,G - Progreso,C,Compatible,158,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,31,Industrial,2.1.10,Impresión e industrias conexas,G4,G - Progreso,NP,No permitida,102,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,31,Industrial,2.1.10,Impresión e industrias conexas,G5,G - Progreso,C,Compatible,169,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,31,Industrial,2.1.10,Impresión e industrias conexas,H1,H - Portales,C,Compatible,170,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,31,Industrial,2.1.10,Impresión e industrias conexas,H2,H - Portales,COND,Condicionada,101,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,31,Industrial,2.1.10,Impresión e industrias conexas,H3,H - Portales,C,Compatible,154,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,31,Industrial,2.1.10,Impresión e industrias conexas,H4,H - Portales,C,Compatible,158,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,31,Industrial,2.1.10,Impresión e industrias conexas,I1,I - Anahuac-Villas del Rey,C,Compatible,154,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,31,Industrial,2.1.10,Impresión e industrias conexas,I2,I - Anahuac-Villas del Rey,C,Compatible,158,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,31,Industrial,2.1.10,Impresión e industrias conexas,I3,I - Anahuac-Villas del Rey,C,Compatible,170,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,31,Industrial,2.1.10,Impresión e industrias conexas,I4,I - Anahuac-Villas del Rey,C,Compatible,169,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,31,Industrial,2.1.10,Impresión e industrias conexas,I5,I - Anahuac-Villas del Rey,C,Compatible,154,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,31,Industrial,2.1.10,Impresión e industrias conexas,I6,I - Anahuac-Villas del Rey,C,Compatible,158,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,31,Industrial,2.1.10,Impresión e industrias conexas,I7,I - Anahuac-Villas del Rey,C,Compatible,154,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,31,Industrial,2.1.10,Impresión e industrias conexas,I8,I - Anahuac-Villas del Rey,C,Compatible,158,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,31,Industrial,2.1.10,Impresión e industrias conexas,J1,J - Lagunas,NP,No permitida,102,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,31,Industrial,2.1.10,Impresión e industrias conexas,J2,J - Lagunas,NP,No permitida,112,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,31,Industrial,2.1.10,Impresión e industrias conexas,J3,J - Lagunas,NP,No permitida,102,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,31,Industrial,2.1.10,Impresión e industrias conexas,K1,K - Campestre,C,Compatible,169,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,31,Industrial,2.1.10,Impresión e industrias conexas,K2,K - Campestre,C,Compatible,154,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,31,Industrial,2.1.10,Impresión e industrias conexas,K3,K - Campestre,COND,Condicionada,101,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,31,Industrial,2.1.10,Impresión e industrias conexas,K4,K - Campestre,COND,Condicionada,100,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,31,Industrial,2.1.10,Impresión e industrias conexas,K5,K - Campestre,C,Compatible,158,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,31,Industrial,2.1.10,Impresión e industrias conexas,K6,K - Campestre,COND,Condicionada,100,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,31,Industrial,2.1.10,Impresión e industrias conexas,K7,K - Campestre,COND,Condicionada,108,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,31,Industrial,2.1.10,Impresión e industrias conexas,K8,K - Campestre,C,Compatible,170,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,31,Industrial,2.1.10,Impresión e industrias conexas,K9,K - Campestre,C,Compatible,158,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,31,Industrial,2.1.10,Impresión e industrias conexas,L1,L - Palaco,C,Compatible,154,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,31,Industrial,2.1.10,Impresión e industrias conexas,L2,L - Palaco,C,Compatible,158,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,31,Industrial,2.1.10,Impresión e industrias conexas,L3,L - Palaco,C,Compatible,154,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,31,Industrial,2.1.10,Impresión e industrias conexas,L4,L - Palaco,C,Compatible,158,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,31,Industrial,2.1.10,Impresión e industrias conexas,M1,M - Nuevo Mexicali,C,Compatible,170,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,31,Industrial,2.1.10,Impresión e industrias conexas,M2,M - Nuevo Mexicali,C,Compatible,169,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,31,Industrial,2.1.10,Impresión e industrias conexas,M3,M - Nuevo Mexicali,C,Compatible,170,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,31,Industrial,2.1.10,Impresión e industrias conexas,M4,M - Nuevo Mexicali,C,Compatible,158,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,31,Industrial,2.1.10,Impresión e industrias conexas,M5,M - Nuevo Mexicali,C,Compatible,154,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,31,Industrial,2.1.10,Impresión e industrias conexas,N1,N - Pueblas,C,Compatible,158,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,31,Industrial,2.1.10,Impresión e industrias conexas,N2,N - Pueblas,C,Compatible,154,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,31,Industrial,2.1.10,Impresión e industrias conexas,N3,N - Pueblas,C,Compatible,169,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,31,Industrial,2.1.10,Impresión e industrias conexas,O1,O - Condesa,COND,Condicionada,104,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,31,Industrial,2.1.10,Impresión e industrias conexas,O2,O - Condesa,COND,Condicionada,108,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,31,Industrial,2.1.10,Impresión e industrias conexas,O3,O - Condesa,COND,Condicionada,100,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,31,Industrial,2.1.10,Impresión e industrias conexas,O4,O - Condesa,COND,Condicionada,101,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,31,Industrial,2.1.10,Impresión e industrias conexas,P1,P - Reservas Integrales de Ocupacion Condicionada,C,Compatible,170,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,31,Industrial,2.1.10,Impresión e industrias conexas,P2,P - Reservas Integrales de Ocupacion Condicionada,C,Compatible,169,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,31,Industrial,2.1.10,Impresión e industrias conexas,P3,P - Reservas Integrales de Ocupacion Condicionada,C,Compatible,170,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,31,Industrial,2.1.11,Productos derivados del petróleo y el carbón,G1,G - Progreso,NP,No permitida,104,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,31,Industrial,2.1.11,Productos derivados del petróleo y el carbón,G2,G - Progreso,NP,No permitida,102,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,31,Industrial,2.1.11,Productos derivados del petróleo y el carbón,G3,G - Progreso,NP,No permitida,104,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,31,Industrial,2.1.11,Productos derivados del petróleo y el carbón,G4,G - Progreso,NP,No permitida,102,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,31,Industrial,2.1.11,Productos derivados del petróleo y el carbón,G5,G - Progreso,NP,No permitida,112,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,31,Industrial,2.1.11,Productos derivados del petróleo y el carbón,H1,H - Portales,NP,No permitida,102,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,31,Industrial,2.1.11,Productos derivados del petróleo y el carbón,H2,H - Portales,NP,No permitida,106,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,31,Industrial,2.1.11,Productos derivados del petróleo y el carbón,H3,H - Portales,NP,No permitida,102,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,31,Industrial,2.1.11,Productos derivados del petróleo y el carbón,H4,H - Portales,NP,No permitida,104,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,31,Industrial,2.1.11,Productos derivados del petróleo y el carbón,I1,I - Anahuac-Villas del Rey,NP,No permitida,102,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,31,Industrial,2.1.11,Productos derivados del petróleo y el carbón,I2,I - Anahuac-Villas del Rey,NP,No permitida,104,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,31,Industrial,2.1.11,Productos derivados del petróleo y el carbón,I3,I - Anahuac-Villas del Rey,NP,No permitida,102,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,31,Industrial,2.1.11,Productos derivados del petróleo y el carbón,I4,I - Anahuac-Villas del Rey,NP,No permitida,112,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,31,Industrial,2.1.11,Productos derivados del petróleo y el carbón,I5,I - Anahuac-Villas del Rey,NP,No permitida,102,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,31,Industrial,2.1.11,Productos derivados del petróleo y el carbón,I6,I - Anahuac-Villas del Rey,NP,No permitida,104,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,31,Industrial,2.1.11,Productos derivados del petróleo y el carbón,I7,I - Anahuac-Villas del Rey,NP,No permitida,102,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,31,Industrial,2.1.11,Productos derivados del petróleo y el carbón,I8,I - Anahuac-Villas del Rey,NP,No permitida,104,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,31,Industrial,2.1.11,Productos derivados del petróleo y el carbón,J1,J - Lagunas,NP,No permitida,102,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,31,Industrial,2.1.11,Productos derivados del petróleo y el carbón,J2,J - Lagunas,NP,No permitida,112,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,31,Industrial,2.1.11,Productos derivados del petróleo y el carbón,J3,J - Lagunas,NP,No permitida,102,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,31,Industrial,2.1.11,Productos derivados del petróleo y el carbón,K1,K - Campestre,NP,No permitida,112,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,31,Industrial,2.1.11,Productos derivados del petróleo y el carbón,K2,K - Campestre,NP,No permitida,102,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,31,Industrial,2.1.11,Productos derivados del petróleo y el carbón,K3,K - Campestre,NP,No permitida,104,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,31,Industrial,2.1.11,Productos derivados del petróleo y el carbón,K4,K - Campestre,NP,No permitida,102,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,31,Industrial,2.1.11,Productos derivados del petróleo y el carbón,K5,K - Campestre,NP,No permitida,104,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,31,Industrial,2.1.11,Productos derivados del petróleo y el carbón,K6,K - Campestre,NP,No permitida,102,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,31,Industrial,2.1.11,Productos derivados del petróleo y el carbón,K7,K - Campestre,NP,No permitida,112,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,31,Industrial,2.1.11,Productos derivados del petróleo y el carbón,K8,K - Campestre,NP,No permitida,102,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,31,Industrial,2.1.11,Productos derivados del petróleo y el carbón,K9,K - Campestre,NP,No permitida,104,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,31,Industrial,2.1.11,Productos derivados del petróleo y el carbón,L1,L - Palaco,NP,No permitida,102,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,31,Industrial,2.1.11,Productos derivados del petróleo y el carbón,L2,L - Palaco,NP,No permitida,104,matriz de compatibilidad del PDUCPM.pdf,
